composition	day	replicate	concentration (ppb)	8 (cells/ml)	10 (cells/ml)	17 (cells/ml)	18 (cells/ml)	E18 (cells/ml)	23 ( cells/ml)	31 (cells/ml)	32 (cells/ml)	NO3- (mg/l)	PO43- (mg/l)	Si (mg/l)	Atrazine (ppb)
E18	21	2	25	0	0	0	0	2448	0	0	0	NA	NA	NA	NA
E18	21	3	25	0	0	0	0	1321	0	0	0	NA	NA	NA	NA
E18	21	1	250	0	0	0	0	468	0	0	0	NA	NA	NA	NA
E18	21	2	250	0	0	0	0	523	0	0	0	NA	NA	NA	NA
E18	21	3	250	0	0	0	0	798	0	0	0	NA	NA	NA	NA
17	21	1	0	0	0	20147	0	0	0	0	0	35.79	1.4137	0.09	NA
17	21	2	0	0	0	22279	0	0	0	0	0	NA	NA	NA	NA
17	21	3	0	0	0	22416	0	0	0	0	0	NA	NA	NA	NA
17	21	1	25	0	0	31011	0	0	0	0	0	NA	NA	NA	NA
17	21	2	25	0	0	45864	0	0	0	0	0	NA	NA	NA	NA
17	21	3	25	0	0	30805	0	0	0	0	0	NA	NA	NA	NA
17	21	1	250	0	0	20835	0	0	0	0	0	NA	NA	NA	NA
17	21	2	250	0	0	21110	0	0	0	0	0	NA	NA	NA	NA
17	21	3	250	0	0	19460	0	0	0	0	0	NA	NA	NA	NA
31	21	1	0	0	0	0	0	0	0	15733	0	41.42	1.2316	11.34	NA
31	21	2	0	0	0	0	0	0	0	12762	0	NA	NA	NA	NA
31	21	3	0	0	0	0	0	0	0	14633	0	NA	NA	NA	NA
31	21	1	25	0	0	0	0	0	0	12927	0	NA	NA	NA	NA
31	21	2	25	0	0	0	0	0	0	14688	0	NA	NA	NA	NA
31	21	3	25	0	0	0	0	0	0	14193	0	NA	NA	NA	NA
31	21	1	250	0	0	0	0	0	0	1898	0	NA	NA	NA	NA
31	21	2	250	0	0	0	0	0	0	1816	0	NA	NA	NA	NA
31	21	3	250	0	0	0	0	0	0	2998	0	NA	NA	NA	NA
23	21	1	0	0	0	0	0	0	29705	0	0	27.77	1.0332	0	NA
23	21	2	0	0	0	0	0	0	24754	0	0	NA	NA	NA	NA
23	21	3	0	0	0	0	0	0	34243	0	0	NA	NA	NA	NA
23	21	1	25	0	0	0	0	0	36168	0	0	NA	NA	NA	NA
23	21	2	25	0	0	0	0	0	38781	0	0	NA	NA	NA	NA
23	21	3	25	0	0	0	0	0	30530	0	0	NA	NA	NA	NA
23	21	1	250	0	0	0	0	0	7867	0	0	NA	NA	NA	NA
23	21	2	250	0	0	0	0	0	5446	0	0	NA	NA	NA	NA
23	21	3	250	0	0	0	0	0	6629	0	0	NA	NA	NA	NA
8	21	1	0	1678	0	0	0	0	0	0	0	37.61	0.0252	0	NA
8	21	2	0	1678	0	0	0	0	0	0	0	NA	NA	NA	NA
8	21	3	0	1871	0	0	0	0	0	0	0	NA	NA	NA	NA
8	21	1	25	1128	0	0	0	0	0	0	0	NA	NA	NA	NA
8	21	2	25	1458	0	0	0	0	0	0	0	NA	NA	NA	NA
8	21	3	25	1238	0	0	0	0	0	0	0	NA	NA	NA	NA
8	21	1	250	496	0	0	0	0	0	0	0	NA	NA	NA	NA
8	21	2	250	331	0	0	0	0	0	0	0	NA	NA	NA	NA
8	21	3	250	468	0	0	0	0	0	0	0	NA	NA	NA	NA
18	21	1	0	0	0	0	6326	0	0	0	0	20.04	0.1109	0.06	NA
18	21	2	0	0	0	0	4566	0	0	0	0	NA	NA	NA	NA
18	21	3	0	0	0	0	6216	0	0	0	0	NA	NA	NA	NA
18	21	1	25	0	0	0	6271	0	0	0	0	NA	NA	NA	NA
18	21	2	25	0	0	0	6051	0	0	0	0	NA	NA	NA	NA
18	21	3	25	0	0	0	6491	0	0	0	0	NA	NA	NA	NA
18	21	1	250	0	0	0	193	0	0	0	0	NA	NA	NA	NA
18	21	2	250	0	0	0	56	0	0	0	0	NA	NA	NA	NA
18	21	3	250	0	0	0	28	0	0	0	0	NA	NA	NA	NA
10	21	1	0	0	12872	0	0	0	0	0	0	34.13	0.9003	7.06	NA
10	21	2	0	0	10397	0	0	0	0	0	0	NA	NA	NA	NA
10	21	3	0	0	8417	0	0	0	0	0	0	NA	NA	NA	NA
10	21	1	25	0	12322	0	0	0	0	0	0	NA	NA	NA	NA
10	21	2	25	0	13368	0	0	0	0	0	0	NA	NA	NA	NA
10	21	3	25	0	10232	0	0	0	0	0	0	NA	NA	NA	NA
10	21	1	250	0	83	0	0	0	0	0	0	NA	NA	NA	NA
10	21	2	250	0	56	0	0	0	0	0	0	NA	NA	NA	NA
10	21	3	250	0	111	0	0	0	0	0	0	NA	NA	NA	NA
17/E18/31/32	21	1	0	0	0	27092	0	1623	0	28	633	15.18	0.1777	0.1	NA
17/E18/31/32	21	2	0	0	0	32043	0	3961	0	1	2173	NA	NA	NA	NA
17/E18/31/32	21	3	0	0	0	36994	0	4951	0	56	5061	NA	NA	NA	NA
17/E18/31/32	21	1	25	0	0	34381	0	4236	0	28	3741	NA	NA	NA	NA
17/E18/31/32	21	2	25	0	0	29292	0	2861	0	138	4429	NA	NA	NA	NA
17/E18/31/32	21	3	25	0	0	34793	0	1183	0	28	2641	NA	NA	NA	NA
17/E18/31/32	21	1	250	0	0	12817	0	798	0	881	138	NA	NA	NA	NA
17/E18/31/32	21	2	250	0	0	11222	0	413	0	413	56	NA	NA	NA	NA
17/E18/31/32	21	3	250	0	0	10452	0	551	0	578	111	NA	NA	NA	NA
17/18/E18/32	21	1	0	0	0	25992	138	3108	0	0	1816	20.08	0.1959	0.12	NA
17/18/E18/32	21	2	0	0	0	20766	111	5364	0	0	3136	NA	NA	NA	NA
17/18/E18/32	21	3	0	0	0	24617	1	3769	0	0	2888	NA	NA	NA	NA
17/18/E18/32	21	1	25	0	0	21591	28	2861	0	0	2256	NA	NA	NA	NA
17/18/E18/32	21	2	25	0	0	18566	111	3356	0	0	1981	NA	NA	NA	NA
17/18/E18/32	21	3	25	0	0	26129	166	2806	0	0	2613	NA	NA	NA	NA
17/18/E18/32	21	1	250	0	0	8032	1	743	0	0	138	NA	NA	NA	NA
17/18/E18/32	21	2	250	0	0	9902	1	688	0	0	193	NA	NA	NA	NA
17/18/E18/32	21	3	250	0	0	9572	28	798	0	0	56	NA	NA	NA	NA
10/17/18/E18	21	1	0	0	83	10892	2311	2751	0	0	0	16.07	0.0901	0.14	NA
10/17/18/E18	21	2	0	0	83	12487	2421	2036	0	0	0	NA	NA	NA	NA
10/17/18/E18	21	3	0	0	83	12652	2256	3081	0	0	0	NA	NA	NA	NA
10/17/18/E18	21	1	25	0	111	13423	2421	936	0	0	0	NA	NA	NA	NA
10/17/18/E18	21	2	25	0	83	16393	2393	1376	0	0	0	NA	NA	NA	NA
10/17/18/E18	21	3	25	0	83	15348	2311	1128	0	0	0	NA	NA	NA	NA
10/17/18/E18	21	1	250	0	28	11497	523	826	0	0	0	NA	NA	NA	NA
10/17/18/E18	21	2	250	0	28	10287	193	688	0	0	0	NA	NA	NA	NA
10/17/18/E18	21	3	250	0	1	10232	468	1018	0	0	0	NA	NA	NA	NA
10/18/E18/23	21	1	0	0	1	0	138	936	24754	0	0	34.01	1.037	0.12	NA
10/18/E18/23	21	2	0	0	1	0	166	2146	30668	0	0	NA	NA	NA	NA
10/18/E18/23	21	3	0	0	28	0	56	1596	25167	0	0	NA	NA	NA	NA
10/18/E18/23	21	1	25	0	1	0	28	523	30530	0	0	NA	NA	NA	NA
10/18/E18/23	21	2	25	0	1	0	28	606	26955	0	0	NA	NA	NA	NA
10/18/E18/23	21	3	25	0	28	0	28	386	2723	0	0	NA	NA	NA	NA
10/18/E18/23	21	1	250	0	1	0	1	166	8857	0	0	NA	NA	NA	NA
10/18/E18/23	21	2	250	0	28	0	1	908	11442	0	0	NA	NA	NA	NA
10/18/E18/23	21	3	250	0	28	0	28	496	13037	0	0	NA	NA	NA	NA
8/10/17/23	21	1	0	56	1	4071	0	0	8692	0	0	39.69	1.7079	0.17	NA
8/10/17/23	21	2	0	56	1	1623	0	0	6216	0	0	NA	NA	NA	NA
8/10/17/23	21	3	0	56	1	2146	0	0	9572	0	0	NA	NA	NA	NA
8/10/17/23	21	1	25	28	1	1816	0	0	9434	0	0	NA	NA	NA	NA
8/10/17/23	21	2	25	56	28	2806	0	0	11525	0	0	NA	NA	NA	NA
8/10/17/23	21	3	25	56	1	3301	0	0	12762	0	0	NA	NA	NA	NA
8/10/17/23	21	1	250	193	1	6656	0	0	8197	0	0	NA	NA	NA	NA
8/10/17/23	21	2	250	248	1	5666	0	0	5749	0	0	NA	NA	NA	NA
8/10/17/23	21	3	250	138	1	6987	0	0	7317	0	0	NA	NA	NA	NA
8/E18/23/32	21	1	0	358	0	0	0	28	6629	0	166	40.69	1.6462	0.15	NA
8/E18/23/32	21	2	0	111	0	0	0	28	4429	0	28	NA	NA	NA	NA
8/E18/23/32	21	3	0	221	0	0	0	303	7427	0	138	NA	NA	NA	NA
8/E18/23/32	21	1	25	358	0	0	0	166	6244	0	28	NA	NA	NA	NA
8/E18/23/32	21	2	25	248	0	0	0	56	6629	0	83	NA	NA	NA	NA
8/E18/23/32	21	3	25	221	0	0	0	56	6904	0	111	NA	NA	NA	NA
8/E18/23/32	21	1	250	83	0	0	0	28	3108	0	56	NA	NA	NA	NA
8/E18/23/32	21	2	250	221	0	0	0	83	5721	0	221	NA	NA	NA	NA
8/E18/23/32	21	3	250	358	0	0	0	56	6684	0	138	NA	NA	NA	NA
8/17/E18/23	21	1	0	248	0	5199	0	28	7124	0	0	39.23	1.1554	0.42	NA
8/17/E18/23	21	2	0	83	0	3989	0	138	9434	0	0	NA	NA	NA	NA
8/17/E18/23	21	3	0	166	0	3246	0	83	7207	0	0	NA	NA	NA	NA
8/17/E18/23	21	1	25	276	0	4621	0	56	10480	0	0	NA	NA	NA	NA
8/17/E18/23	21	2	25	853	0	5941	0	56	6326	0	0	NA	NA	NA	NA
8/17/E18/23	21	3	25	331	0	5089	0	1	5611	0	0	NA	NA	NA	NA
8/17/E18/23	21	1	250	248	0	3576	0	28	551	0	0	NA	NA	NA	NA
8/17/E18/23	21	2	250	83	0	3686	0	83	413	0	0	NA	NA	NA	NA
8/17/E18/23	21	3	250	138	0	3906	0	28	771	0	0	NA	0.121	1.01	NA
8/10/18/32	21	1	0	83	56	0	1	0	0	0	4016	0.6	#VERW!	#VERW!	NA
8/10/18/32	21	2	0	56	28	0	1	0	0	0	6299	NA	NA	NA	NA
8/10/18/32	21	3	0	248	56	0	1	0	0	0	4044	NA	NA	NA	NA
8/10/18/32	21	1	25	276	56	0	1	0	0	0	1513	NA	NA	NA	NA
8/10/18/32	21	2	25	551	166	0	28	0	0	0	3989	NA	NA	NA	NA
8/10/18/32	21	3	25	276	28	0	1	0	0	0	166	NA	NA	NA	NA
8/10/18/32	21	1	250	248	28	0	1	0	0	0	83	NA	NA	NA	NA
8/10/18/32	21	2	250	193	56	0	28	0	0	0	83	NA	NA	NA	NA
8/10/18/32	21	3	250	276	56	0	83	0	0	0	138	NA	NA	NA	NA
10/17/18/31	21	1	0	0	386	24479	56	0	0	1	0	26.76	0.7447	0.12	NA
10/17/18/31	21	2	0	0	331	30393	56	0	0	1	0	NA	NA	NA	NA
10/17/18/31	21	3	0	0	138	27367	56	0	0	1	0	NA	NA	NA	NA
10/17/18/31	21	1	25	0	138	33556	111	0	0	1	0	NA	NA	NA	NA
10/17/18/31	21	2	25	0	193	34518	28	0	0	1	0	NA	NA	NA	NA
10/17/18/31	21	3	25	0	248	33831	83	0	0	1	0	NA	NA	NA	NA
10/17/18/31	21	1	250	0	193	6712	1	0	0	688	0	NA	NA	NA	NA
10/17/18/31	21	2	250	0	56	7812	28	0	0	578	0	NA	NA	NA	NA
10/17/18/31	21	3	250	0	1	8197	1	0	0	1266	0	NA	NA	NA	NA
8/10/18/31	21	1	0	661	2173	0	138	0	0	28	0	25.06	0.0888	0.21	NA
8/10/18/31	21	2	0	413	3273	0	28	0	0	1	0	NA	NA	NA	NA
8/10/18/31	21	3	0	523	3576	0	83	0	0	1	0	NA	NA	NA	NA
8/10/18/31	21	1	25	468	3439	0	248	0	0	1	0	NA	NA	NA	NA
8/10/18/31	21	2	25	798	3631	0	56	0	0	1	0	NA	NA	NA	NA
8/10/18/31	21	3	25	826	2228	0	221	0	0	1	0	NA	NA	NA	NA
8/10/18/31	21	1	250	138	28	0	28	0	0	1	0	NA	NA	NA	NA
8/10/18/31	21	2	250	138	28	0	1	0	0	1	0	NA	NA	NA	NA
8/10/18/31	21	3	250	138	28	0	1	0	0	1	0	NA	NA	NA	NA
8/17	14	1	0	303	0	13257	0	0	0	0	0	39.51	1.5775	0.24	NA
8/17	14	2	0	138	0	12872	0	0	0	0	0	NA	NA	NA	NA
8/17	14	3	0	193	0	16751	0	0	0	0	0	NA	NA	NA	NA
8/17	14	1	25	221	0	16503	0	0	0	0	0	NA	NA	NA	NA
8/17	14	2	25	221	0	12102	0	0	0	0	0	NA	NA	NA	NA
8/17	14	3	25	303	0	11497	0	0	0	0	0	NA	NA	NA	NA
8/17	14	1	250	111	0	963	0	0	0	0	0	NA	NA	NA	NA
8/17	14	2	250	83	0	1486	0	0	0	0	0	NA	NA	NA	NA
8/17	14	3	250	111	0	1926	0	0	0	0	0	NA	NA	NA	NA
10/18	14	1	0	0	10672	0	578	0	0	0	0	22.59	0.1298	0.6	NA
10/18	14	2	0	0	8252	0	743	0	0	0	0	NA	NA	NA	NA
10/18	14	3	0	0	7812	0	688	0	0	0	0	NA	NA	NA	NA
10/18	14	1	25	0	6326	0	1156	0	0	0	0	NA	NA	NA	NA
10/18	14	2	25	0	8307	0	1018	0	0	0	0	NA	NA	NA	NA
10/18	14	3	25	0	9187	0	936	0	0	0	0	NA	NA	NA	NA
10/18	14	1	250	0	83	0	28	0	0	0	0	NA	NA	NA	NA
10/18	14	2	250	0	138	0	28	0	0	0	0	NA	NA	NA	NA
10/18	14	3	250	0	83	0	28	0	0	0	0	NA	NA	NA	NA
31/32	14	1	0	0	0	0	0	0	0	1	36856	2.79	0.2003	2.32	NA
31/32	14	2	0	0	0	0	0	0	0	1	29155	NA	NA	NA	NA
31/32	14	3	0	0	0	0	0	0	0	1	30805	NA	NA	NA	NA
31/32	14	1	25	0	0	0	0	0	0	1	30668	NA	NA	NA	NA
31/32	14	2	25	0	0	0	0	0	0	1	30943	NA	NA	NA	NA
31/32	14	3	25	0	0	0	0	0	0	1	24892	NA	NA	NA	NA
31/32	14	1	250	0	0	0	0	0	0	2256	386	NA	NA	NA	NA
31/32	14	2	250	0	0	0	0	0	0	2641	551	NA	NA	NA	NA
31/32	14	3	250	0	0	0	0	0	0	1486	413	NA	NA	NA	NA
8/31	14	1	0	1513	0	0	0	0	0	2201	0	32.27	0.0353	0.55	NA
8/31	14	2	0	1348	0	0	0	0	0	1403	0	NA	NA	NA	NA
8/31	14	3	0	1376	0	0	0	0	0	606	0	NA	NA	NA	NA
8/31	14	1	25	1651	0	0	0	0	0	2036	0	NA	NA	NA	NA
8/31	14	2	25	2228	0	0	0	0	0	2283	0	NA	NA	NA	NA
8/31	14	3	25	1513	0	0	0	0	0	2888	0	NA	NA	NA	NA
8/31	14	1	250	1953	0	0	0	0	0	331	0	NA	NA	NA	NA
8/31	14	2	250	441	0	0	0	0	0	413	0	NA	NA	NA	NA
8/31	14	3	250	193	0	0	0	0	0	578	0	NA	NA	NA	NA
18/31	14	1	0	0	0	0	1871	0	0	1403	0	34.21	0.0819	0.26	NA
18/31	14	2	0	0	0	0	2338	0	0	1156	0	NA	NA	NA	NA
18/31	14	3	0	0	0	0	2888	0	0	4016	0	NA	NA	NA	NA
18/31	14	1	25	0	0	0	1513	0	0	6464	0	NA	NA	NA	NA
18/31	14	2	25	0	0	0	1733	0	0	6491	0	NA	NA	NA	NA
18/31	14	3	25	0	0	0	2008	0	0	7839	0	NA	NA	NA	NA
18/31	14	1	250	0	0	0	56	0	0	1376	0	NA	NA	NA	NA
18/31	14	2	250	0	0	0	56	0	0	1348	0	NA	NA	NA	NA
18/31	14	3	250	0	0	0	193	0	0	1871	0	NA	NA	NA	NA
17/E18	14	1	0	0	0	13092	0	3136	0	0	0	33.04	1.3268	1.66	NA
17/E18	14	2	0	0	0	14908	0	3301	0	0	0	NA	NA	NA	NA
17/E18	14	3	0	0	0	18098	0	3301	0	0	0	NA	NA	NA	NA
17/E18	14	1	25	0	0	15953	0	1101	0	0	0	NA	NA	NA	NA
17/E18	14	2	25	0	0	19363	0	1926	0	0	0	NA	NA	NA	NA
17/E18	14	3	25	0	0	12652	0	1761	0	0	0	NA	NA	NA	NA
17/E18	14	1	250	0	0	9022	0	496	0	0	0	NA	NA	NA	NA
17/E18	14	2	250	0	0	4951	0	991	0	0	0	NA	NA	NA	NA
17/E18	14	3	250	0	0	4016	0	1156	0	0	0	NA	NA	NA	NA
E18/23	14	1	0	0	0	0	0	1596	21729	0	0	36.68	1.0439	0.49	NA
E18/23	14	2	0	0	0	0	0	2036	28605	0	0	NA	NA	NA	NA
E18/23	14	3	0	0	0	0	0	963	22279	0	0	NA	NA	NA	NA
E18/23	14	1	25	0	0	0	0	1266	22416	0	0	NA	NA	NA	NA
E18/23	14	2	25	0	0	0	0	1211	16365	0	0	NA	NA	NA	NA
E18/23	14	3	25	0	0	0	0	1238	24617	0	0	NA	NA	NA	NA
E18/23	14	1	250	0	0	0	0	936	2531	0	0	NA	NA	NA	NA
E18/23	14	2	250	0	0	0	0	798	3136	0	0	NA	NA	NA	NA
E18/23	14	3	250	0	0	0	0	936	2641	0	0	NA	NA	NA	NA
18/23	14	1	0	0	0	0	248	0	35481	0	0	27.37	0.8228	0.22	NA
18/23	14	2	0	0	0	0	413	0	24479	0	0	NA	NA	NA	NA
18/23	14	3	0	0	0	0	248	0	21866	0	0	NA	NA	NA	NA
18/23	14	1	25	0	0	0	441	0	32180	0	0	NA	NA	NA	NA
18/23	14	2	25	0	0	0	386	0	39331	0	0	NA	NA	NA	NA
18/23	14	3	25	0	0	0	138	0	35206	0	0	NA	NA	NA	NA
18/23	14	1	250	0	0	0	56	0	6436	0	0	NA	NA	NA	NA
18/23	14	2	250	0	0	0	83	0	5061	0	0	NA	NA	NA	NA
18/23	14	3	250	0	0	0	28	0	5006	0	0	NA	NA	NA	NA
17/32	14	1	0	0	0	17191	0	0	0	0	9077	13.93	0.1607	0.34	NA
17/32	14	2	0	0	0	25511	0	0	0	0	9283	NA	NA	NA	NA
17/32	14	3	0	0	0	14578	0	0	0	0	8596	NA	NA	NA	NA
17/32	14	1	25	0	0	20422	0	0	0	0	5845	NA	NA	NA	NA
17/32	14	2	25	0	0	20904	0	0	0	0	3507	NA	NA	NA	NA
17/32	14	3	25	0	0	22623	0	0	0	0	8596	NA	NA	NA	NA
17/32	14	1	250	0	0	16503	0	0	0	0	207	NA	NA	NA	NA
17/32	14	2	250	0	0	19391	0	0	0	0	138	NA	NA	NA	NA
17/32	14	3	250	0	0	18497	0	0	0	0	619	NA	NA	NA	NA
10/E18	14	1	0	0	9696	0	0	2132	0	0	0	20.45	0.1991	1.46	NA
10/E18	14	2	0	0	9558	0	0	826	0	0	0	NA	NA	NA	NA
10/E18	14	3	0	0	8389	0	0	1307	0	0	0	NA	NA	NA	NA
10/E18	14	1	25	0	11690	0	0	1169	0	0	0	NA	NA	NA	NA
10/E18	14	2	25	0	11415	0	0	5020	0	0	0	NA	NA	NA	NA
10/E18	14	3	25	0	17741	0	0	5501	0	0	0	NA	NA	NA	NA
10/E18	14	1	250	0	28	0	0	441	0	0	0	NA	NA	NA	NA
10/E18	14	2	250	0	28	0	0	578	0	0	0	NA	NA	NA	NA
10/E18	14	3	250	0	56	0	0	771	0	0	0	NA	NA	NA	NA
8/10/17/18/E18/31	7	1	0	56	1458	13973	83	1376	0	28	0	36.6	1.4648	NA	NA
8/10/17/18/E18/31	7	2	0	28	853	10452	56	523	0	1	0	NA	NA	NA	NA
8/10/17/18/E18/31	7	3	0	28	358	14633	28	358	0	1	0	NA	NA	NA	NA
8/10/17/18/E18/31	7	1	25	166	771	15513	28	551	0	111	0	NA	NA	NA	NA
8/10/17/18/E18/31	7	2	25	138	1183	15843	28	221	0	28	0	NA	NA	NA	NA
8/10/17/18/E18/31	7	3	25	28	688	7592	1	661	0	1	0	NA	NA	NA	NA
8/10/17/18/E18/31	7	1	250	28	1	716	1	138	0	56	0	NA	NA	NA	NA
8/10/17/18/E18/31	7	2	250	1	1	1211	1	441	0	1	0	NA	NA	NA	NA
8/10/17/18/E18/31	7	3	250	28	1	1458	1	248	0	303	0	NA	NA	NA	NA
8/10/18/E18/23/31	7	1	0	83	303	0	1	303	9847	83	0	26.23	0.8782	NA	NA
8/10/18/E18/23/31	7	2	0	83	496	0	28	331	12707	1	0	NA	NA	NA	NA
8/10/18/E18/23/31	7	3	0	1	468	0	1	358	11992	1	0	NA	NA	NA	NA
8/10/18/E18/23/31	7	1	25	83	221	0	1	138	13312	1	0	NA	NA	NA	NA
8/10/18/E18/23/31	7	2	25	56	441	0	28	441	12212	1	0	NA	NA	NA	NA
8/10/18/E18/23/31	7	3	25	83	193	0	28	193	17163	1	0	NA	NA	NA	NA
8/10/18/E18/23/31	7	1	250	1	28	0	28	166	1101	111	0	NA	NA	NA	NA
8/10/18/E18/23/31	7	2	250	28	138	0	1	138	578	193	0	NA	NA	NA	NA
8/10/18/E18/23/31	7	3	250	1	111	0	1	276	1238	83	0	NA	NA	NA	NA
8/17/18/E18/23/31	7	1	0	28	0	9462	1	1816	8912	1	0	50.08	0.8776	NA	NA
8/17/18/E18/23/31	7	2	0	1	0	8307	1	1761	12047	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	7	3	0	28	0	6877	1	1458	9187	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	7	1	25	28	0	8472	1	606	6932	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	7	2	25	56	0	6491	1	578	4291	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	7	3	25	56	0	5996	1	771	6601	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	7	1	250	1	0	441	1	221	1073	28	0	NA	NA	NA	NA
8/17/18/E18/23/31	7	2	250	83	0	578	1	276	1513	28	0	NA	NA	NA	NA
8/17/18/E18/23/31	7	3	250	1	0	1073	1	413	2256	56	0	NA	NA	NA	NA
8/10/17/E18/23/31	7	1	0	28	633	6877	0	963	9792	1	0	29.23	0.9746	NA	NA
8/10/17/E18/23/31	7	2	0	28	221	11002	0	1458	12542	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	7	3	0	28	551	10067	0	578	13257	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	7	1	25	138	358	7482	0	523	13753	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	7	2	25	28	221	10012	0	551	12652	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	7	3	25	28	523	13202	0	496	12487	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	7	1	250	28	111	688	0	193	1458	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	7	2	250	1	83	303	0	221	1513	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	7	3	250	28	221	523	0	221	1101	1	0	NA	NA	NA	NA
8/10/17/E18/23/32	7	1	0	28	303	13202	0	523	8252	0	276	29.51	1.0559	NA	NA
8/10/17/E18/23/32	7	2	0	111	551	7372	0	551	8142	0	248	NA	NA	NA	NA
8/10/17/E18/23/32	7	3	0	56	221	14193	0	303	12212	0	248	NA	NA	NA	NA
8/10/17/E18/23/32	7	1	25	28	248	10892	0	248	12322	0	83	NA	NA	NA	NA
8/10/17/E18/23/32	7	2	25	28	111	11002	0	248	13698	0	193	NA	NA	NA	NA
8/10/17/E18/23/32	7	3	25	56	331	13092	0	441	11827	0	138	NA	NA	NA	NA
8/10/17/E18/23/32	7	1	250	1	28	881	0	331	1156	0	138	NA	NA	NA	NA
8/10/17/E18/23/32	7	2	250	1	138	1266	0	221	2201	0	56	NA	NA	NA	NA
8/10/17/E18/23/32	7	3	250	1	28	991	0	111	2063	0	1	NA	NA	NA	NA
10/17/E18/23/31/32	7	1	0	0	413	17603	0	551	18483	28	1018	31.54	0.9595	NA	NA
10/17/E18/23/31/32	7	2	0	0	496	16063	0	688	14853	1	606	NA	NA	NA	NA
10/17/E18/23/31/32	7	3	0	0	441	16833	0	441	11552	28	1046	NA	NA	NA	NA
10/17/E18/23/31/32	7	1	25	0	413	10012	0	386	10012	56	56	NA	NA	NA	NA
10/17/E18/23/31/32	7	2	25	0	138	12047	0	276	7867	83	83	NA	NA	NA	NA
10/17/E18/23/31/32	7	3	25	0	331	13863	0	633	8967	1	248	NA	NA	NA	NA
10/17/E18/23/31/32	7	1	250	0	28	3191	0	386	2833	111	28	NA	NA	NA	NA
10/17/E18/23/31/32	7	2	250	0	111	2971	0	413	4264	138	1	NA	NA	NA	NA
10/17/E18/23/31/32	7	3	250	0	83	3604	0	523	4539	56	56	NA	NA	NA	NA
8/17/18/E18/23/32	7	1	0	28	0	7812	1	688	4676	0	716	32.91	1.1957	NA	NA
8/17/18/E18/23/32	7	2	0	28	0	10562	1	386	10232	0	826	NA	NA	NA	NA
8/17/18/E18/23/32	7	3	0	28	0	10672	1	578	10342	0	1183	NA	NA	NA	NA
8/17/18/E18/23/32	7	1	25	28	0	12322	1	193	7372	0	606	NA	NA	NA	NA
8/17/18/E18/23/32	7	2	25	28	0	17713	1	303	12927	0	1376	NA	NA	NA	NA
8/17/18/E18/23/32	7	3	25	28	0	16448	1	358	15623	0	441	NA	NA	NA	NA
8/17/18/E18/23/32	7	1	250	28	0	1238	1	248	2201	0	28	NA	NA	NA	NA
8/17/18/E18/23/32	7	2	250	28	0	468	1	248	936	0	56	NA	NA	NA	NA
8/17/18/E18/23/32	7	3	250	28	0	386	1	56	1651	0	111	NA	NA	NA	NA
10/17/18/E18/23/31	7	1	0	0	248	18923	28	661	12432	28	0	30.53	1.1617	NA	NA
10/17/18/E18/23/31	7	2	0	0	331	14413	28	221	15953	1	0	NA	NA	NA	NA
10/17/18/E18/23/31	7	3	0	0	331	13202	1	331	10672	1	0	NA	NA	NA	NA
10/17/18/E18/23/31	7	1	25	0	166	13643	1	331	10452	1	0	NA	NA	NA	NA
10/17/18/E18/23/31	7	2	25	0	111	15568	28	523	11882	1	0	NA	NA	NA	NA
10/17/18/E18/23/31	7	3	25	0	303	11882	28	331	13643	1	0	NA	NA	NA	NA
10/17/18/E18/23/31	7	1	250	0	28	1706	1	111	2256	83	0	NA	NA	NA	NA
10/17/18/E18/23/31	7	2	250	0	83	963	1	166	1926	28	0	NA	NA	NA	NA
10/17/18/E18/23/31	7	3	250	0	83	1623	1	83	2228	83	0	NA	NA	NA	NA
10/18/E18/23/31/32	7	1	0	0	111	0	1	716	17053	1	881	22.91	0.4517	NA	NA
10/18/E18/23/31/32	7	2	0	0	193	0	28	166	15403	1	496	NA	NA	NA	NA
10/18/E18/23/31/32	7	3	0	0	248	0	1	221	18923	56	413	NA	NA	NA	NA
10/18/E18/23/31/32	7	1	25	0	386	0	56	303	20904	28	1953	NA	NA	NA	NA
10/18/E18/23/31/32	7	2	25	0	193	0	56	743	17383	28	2668	NA	NA	NA	NA
10/18/E18/23/31/32	7	3	25	0	496	0	28	413	20684	1	606	NA	NA	NA	NA
10/18/E18/23/31/32	7	1	250	0	83	0	1	111	2421	111	83	NA	NA	NA	NA
10/18/E18/23/31/32	7	2	250	0	111	0	28	303	3246	56	166	NA	NA	NA	NA
10/18/E18/23/31/32	7	3	250	0	28	0	1	193	2091	111	28	NA	NA	NA	NA
17/18/E18/23/31/32	7	1	0	0	0	11057	1	578	9847	28	468	31.98	1.0597	NA	NA
